Employee_ID,Age,Gender,Education_Level,Industry,Job_Role,Years_Experience,AI_Adoption_Level,Automation_Risk,Upskilling_Required,Salary_Before_AI,Salary_After_AI,Job_Status,Work_Hours_Per_Week,Remote_Work,Job_Satisfaction,Productivity_Change_%
E0242,47,Other,Master,Marketing,Digital Marketer,22,Medium,Low,Yes,53279,57570,Unchanged,48,Yes,8,17.95
E0243,23,Male,PhD,Manufacturing,Supervisor,0,High,High,No,94324,79371,Replaced,49,No,8,6.23
E0244,46,Female,Master,Finance,Investment Analyst,21,Medium,Low,No,99350,94288,Unchanged,36,No,5,3.46
E0245,58,Male,PhD,Marketing,Content Creator,32,Medium,High,Yes,43760,49538,Unchanged,47,No,9,-12.15
E0246,52,Male,Master,Marketing,SEO Specialist,28,Low,Medium,No,82233,79027,Modified,44,No,7,-9.81
E0247,31,Male,Master,Education,Professor,6,Medium,Low,No,49816,51273,Unchanged,45,Yes,6,-5.08
E0248,22,Male,Bachelor,Manufacturing,Machine Operator,0,High,Low,Yes,112495,114244,Unchanged,45,Yes,7,2.76
E0249,58,Male,PhD,Marketing,SEO Specialist,33,High,Low,No,39847,51139,Unchanged,49,Yes,8,15.12
E0250,41,Other,Bachelor,Education,Administrator,18,Medium,Medium,No,111537,104498,Modified,35,No,9,-6.13
E0251,56,Other,Master,Finance,Accountant,30,High,Low,Yes,58404,49826,Unchanged,53,No,8,-13.8
E0252,33,Male,Bachelor,Education,Professor,10,High,Low,No,71235,99157,Unchanged,45,Yes,8,37.91
E0253,55,Male,Master,Retail,Sales Associate,33,Low,Low,No,119393,130850,Unchanged,49,No,5,14.81
E0254,44,Male,PhD,Education,Professor,19,Medium,Low,Yes,109141,102799,Unchanged,47,No,6,-18.2
E0255,37,Male,High School,Manufacturing,Machine Operator,14,Low,High,Yes,73753,78173,Unchanged,35,No,9,-10.26
E0256,29,Male,High School,Finance,Auditor,3,High,Low,Yes,43669,57681,Unchanged,36,Yes,3,-9.37
E0257,47,Female,Bachelor,Finance,Accountant,23,Low,High,No,118009,112418,Unchanged,42,Yes,9,-5.35
E0258,33,Male,Bachelor,Marketing,Content Creator,9,Medium,High,Yes,72823,82920,Unchanged,35,No,5,35.12
E0259,52,Male,PhD,Healthcare,Technician,26,Medium,Medium,No,72287,79181,Modified,36,Yes,4,-13.6
E0260,27,Male,Master,IT,DevOps Engineer,5,High,Low,No,90576,94574,Unchanged,43,No,7,32.25
E0261,34,Other,Bachelor,Manufacturing,Quality Inspector,12,Low,Low,Yes,69882,75596,Unchanged,48,Yes,6,4.25
E0262,59,Other,Master,Retail,Store Manager,35,Medium,Low,Yes,94965,111148,Unchanged,53,No,7,32.67
E0263,32,Male,Bachelor,Retail,Store Manager,10,High,Low,Yes,31367,30680,Unchanged,49,Yes,3,18.94
E0264,33,Male,Bachelor,Healthcare,Doctor,10,High,Medium,Yes,39108,40212,Modified,35,No,3,12.91
E0265,53,Female,High School,Finance,Auditor,31,Low,Low,Yes,52443,49936,Unchanged,42,No,8,15.22
E0266,35,Female,High School,Education,Teacher,12,Medium,Low,No,55537,57705,Unchanged,42,No,4,2.79
E0267,27,Female,Master,Education,Teacher,2,High,High,No,61348,79032,Replaced,39,No,4,-13.46
E0268,58,Male,PhD,Retail,Cashier,33,Medium,High,No,76819,83146,Unchanged,40,Yes,8,25.89
E0269,42,Female,Master,Manufacturing,Supervisor,18,Low,Low,Yes,99967,104677,Unchanged,38,No,5,33.88
E0270,36,Other,High School,IT,Data Analyst,11,High,High,Yes,108612,118116,Modified,48,No,7,-8.33
E0271,25,Female,PhD,Marketing,Digital Marketer,0,High,Low,Yes,66378,90125,Unchanged,42,Yes,4,11.94
E0272,57,Male,Master,IT,DevOps Engineer,34,High,Medium,Yes,42289,40748,Modified,45,No,9,4.81
E0273,52,Female,Master,IT,Software Engineer,27,Medium,Low,No,78713,89727,Unchanged,51,Yes,4,-8.92
E0274,57,Male,Bachelor,Education,Administrator,32,Low,Low,Yes,42149,45137,Unchanged,47,No,4,13.01
E0275,34,Male,Bachelor,Manufacturing,Machine Operator,8,High,Medium,Yes,118789,137334,Modified,49,Yes,4,27.62
E0276,45,Other,Master,IT,Data Analyst,22,High,Medium,No,105388,141592,Modified,51,No,4,26.2
E0277,48,Male,PhD,Healthcare,Doctor,22,Medium,Low,Yes,85826,99159,Unchanged,52,Yes,5,20.29
E0278,57,Female,PhD,Manufacturing,Machine Operator,34,High,Low,Yes,98576,103935,Unchanged,51,Yes,5,-10.82
E0279,55,Male,Bachelor,IT,Data Analyst,33,High,High,Yes,47014,52712,Modified,39,No,9,-9.29
E0280,56,Female,High School,IT,Software Engineer,31,High,High,No,70390,79401,Modified,48,Yes,7,-6.08
E0281,46,Other,Bachelor,Manufacturing,Machine Operator,23,High,Low,No,47727,42088,Unchanged,37,No,4,21.71
E0282,32,Female,High School,Education,Professor,7,Low,High,Yes,81501,78698,Unchanged,44,Yes,9,23.46
E0283,57,Male,Master,Education,Professor,31,Low,Low,No,103379,101185,Unchanged,40,No,3,-0.6
E0284,25,Female,Bachelor,Retail,Cashier,0,Low,Low,Yes,102240,109885,Unchanged,46,No,5,20.18
E0285,53,Other,High School,Manufacturing,Quality Inspector,27,High,Low,No,86549,100023,Unchanged,46,Yes,7,20.81
E0286,24,Female,High School,Education,Administrator,1,Medium,Low,No,49201,49638,Unchanged,54,No,8,39.73
E0287,57,Male,Master,Marketing,Digital Marketer,31,High,Medium,Yes,72828,86008,Modified,50,Yes,4,25.29
E0288,51,Other,PhD,Education,Teacher,29,High,Low,No,98619,99461,Unchanged,54,No,5,19.89
E0289,37,Other,High School,IT,Software Engineer,11,Low,Medium,Yes,102982,104001,Modified,39,No,6,-10.86
E0290,22,Female,High School,Manufacturing,Machine Operator,0,Low,Medium,Yes,112205,115362,Modified,52,No,9,17.42
E0291,53,Other,High School,Healthcare,Nurse,31,High,Low,No,106559,117652,Unchanged,48,Yes,6,-10.44
E0292,54,Other,PhD,Finance,Auditor,31,Medium,High,Yes,114328,105901,Unchanged,43,Yes,3,36.22
E0293,32,Male,Bachelor,IT,DevOps Engineer,8,Low,High,No,68067,67519,Unchanged,52,No,9,36.54
E0294,27,Female,High School,Finance,Auditor,3,Low,Medium,Yes,95450,98904,Modified,54,Yes,4,13.99
E0295,33,Male,High School,Healthcare,Nurse,11,Low,Low,No,42329,43639,Unchanged,44,No,8,17.68
E0296,35,Female,High School,Marketing,Digital Marketer,11,Low,Low,Yes,61750,61484,Unchanged,37,No,4,-15.14
E0297,48,Other,Bachelor,Finance,Accountant,25,High,High,No,82130,82759,Modified,44,Yes,3,38.54
E0298,23,Other,Master,Manufacturing,Supervisor,1,Low,Low,No,93740,101173,Unchanged,48,Yes,3,35.37
E0299,37,Other,Bachelor,IT,Data Analyst,11,High,High,Yes,41138,56428,Modified,47,No,7,29.51
E0300,55,Female,Master,IT,Data Analyst,29,Medium,High,No,47347,44532,Unchanged,46,No,6,37.79
E0301,34,Other,Master,Marketing,SEO Specialist,9,High,Medium,Yes,82188,70961,Modified,45,No,8,18.45
E0302,23,Other,High School,Retail,Store Manager,0,Low,High,No,102146,102960,Unchanged,36,No,4,13.87
E0303,46,Male,High School,Retail,Store Manager,23,High,High,Yes,85677,119683,Modified,49,Yes,3,-16.53
E0304,44,Other,Bachelor,Finance,Investment Analyst,20,High,High,No,74936,66344,Modified,48,No,5,-12.72
E0305,28,Other,High School,Healthcare,Doctor,3,Low,Low,No,71568,73458,Unchanged,51,No,7,39.8
E0306,50,Male,Bachelor,Retail,Store Manager,25,High,Medium,Yes,42411,55507,Modified,39,Yes,6,23.46
E0307,56,Other,Bachelor,Marketing,Content Creator,32,Low,Medium,Yes,56715,57976,Modified,39,No,8,-9.39
E0308,23,Male,Bachelor,Manufacturing,Supervisor,0,Low,Medium,No,36548,34825,Modified,44,Yes,9,-4.41
E0309,26,Male,PhD,Finance,Accountant,4,Low,Medium,Yes,90428,86071,Modified,52,Yes,7,-5.53
E0310,53,Female,Bachelor,Education,Professor,28,High,High,Yes,71424,61841,Replaced,54,No,9,12.88
E0311,47,Female,PhD,IT,Software Engineer,22,Medium,Low,No,55121,54977,Unchanged,42,No,5,24.24
E0312,50,Female,PhD,Finance,Accountant,25,Low,High,Yes,60620,61766,Unchanged,47,No,3,27.1
E0313,38,Male,Bachelor,Manufacturing,Supervisor,16,Medium,Low,Yes,94641,97601,Unchanged,44,No,4,-4.72
E0314,42,Female,Bachelor,IT,Software Engineer,17,Low,High,Yes,58602,59628,Unchanged,51,Yes,6,-6.38
E0315,44,Male,PhD,Healthcare,Doctor,18,Low,High,No,77684,82392,Unchanged,39,Yes,7,10.73
E0316,29,Male,High School,Education,Administrator,7,Medium,Medium,Yes,93530,102668,Modified,37,No,3,28.13
E0317,26,Other,Master,Retail,Store Manager,1,Low,Medium,Yes,118340,119303,Modified,38,No,5,7.72
E0318,36,Female,Master,Retail,Store Manager,12,Low,Low,No,94027,94330,Unchanged,39,No,8,4.73
E0319,53,Male,PhD,Education,Teacher,30,Medium,High,No,72533,67077,Unchanged,51,No,9,10.88
E0320,29,Female,Master,Marketing,SEO Specialist,7,High,High,No,65144,67043,Modified,51,No,6,-7.66
E0321,25,Other,PhD,Finance,Auditor,3,Medium,High,No,89560,106392,Unchanged,52,No,4,8.7
E0322,42,Other,PhD,Marketing,Digital Marketer,17,Low,High,Yes,55227,56395,Unchanged,47,No,7,-13.16
E0323,53,Other,High School,Education,Teacher,28,High,Medium,No,87866,72598,Modified,52,Yes,9,-13.35
E0324,30,Female,Master,Manufacturing,Machine Operator,8,High,Medium,No,100119,106050,Modified,52,Yes,8,6.36
E0325,51,Female,PhD,Marketing,Digital Marketer,26,Low,Medium,Yes,76804,80751,Modified,51,No,7,9.76
E0326,56,Male,Master,Manufacturing,Supervisor,33,High,Medium,No,78758,104556,Modified,49,No,4,-4.49
E0327,42,Other,Master,Retail,Store Manager,16,Low,High,No,45997,49506,Unchanged,41,No,9,23.71
E0328,53,Male,High School,IT,Software Engineer,29,Medium,Low,No,87941,99017,Unchanged,47,No,4,-3.84
E0329,23,Male,PhD,Finance,Investment Analyst,0,Low,Medium,No,85731,91960,Modified,53,Yes,9,-7.19
E0330,45,Female,Master,Education,Teacher,20,High,High,No,87804,92022,Replaced,35,Yes,5,25.49
E0331,40,Female,Master,Marketing,Digital Marketer,14,High,High,Yes,59725,79075,Replaced,39,Yes,9,18.18
E0332,29,Other,Master,Finance,Investment Analyst,6,High,Low,No,95095,90150,Unchanged,35,No,6,23.59
E0333,56,Male,Master,Healthcare,Doctor,33,High,Medium,No,98056,111102,Modified,41,No,5,23.98
E0334,48,Male,High School,Education,Administrator,25,High,Low,No,61656,63207,Unchanged,38,Yes,8,12.32
E0335,47,Female,High School,Marketing,Digital Marketer,24,Low,Medium,No,40805,43861,Modified,36,Yes,7,-19.34
E0336,41,Female,Master,Finance,Accountant,17,Medium,Medium,Yes,66751,63057,Modified,53,No,7,-1.66
E0337,25,Other,High School,Retail,Store Manager,0,High,Medium,No,48313,64339,Modified,39,No,8,15.58
E0338,42,Male,PhD,Retail,Sales Associate,16,Medium,High,No,110073,119525,Unchanged,47,No,6,1.33
E0339,38,Other,Master,Finance,Accountant,13,Medium,High,No,66060,72183,Unchanged,50,No,4,-16.11
E0340,25,Female,PhD,Finance,Investment Analyst,2,Medium,Low,No,46029,52541,Unchanged,53,Yes,3,-3.81
E0341,40,Other,Bachelor,Retail,Store Manager,14,Medium,High,Yes,92539,105075,Unchanged,38,Yes,5,22.46
E0342,57,Male,Bachelor,Healthcare,Nurse,35,Medium,Medium,Yes,106256,98454,Modified,49,Yes,5,-6.76
E0343,54,Other,Bachelor,Manufacturing,Machine Operator,32,High,Medium,No,75253,88926,Modified,49,No,8,27.14
E0344,35,Female,High School,Healthcare,Nurse,10,Low,High,Yes,87418,92750,Unchanged,39,Yes,3,37.02
E0345,31,Male,Master,Healthcare,Technician,8,Medium,Low,Yes,76850,69768,Unchanged,47,Yes,8,-18.55
E0346,38,Female,Bachelor,Healthcare,Nurse,14,High,Low,Yes,113820,144500,Unchanged,37,No,8,-16.63
E0347,47,Other,Master,Healthcare,Doctor,23,Low,Medium,No,92812,94599,Modified,44,Yes,7,8.85
E0348,57,Other,PhD,IT,Data Analyst,34,High,Low,No,49715,41258,Unchanged,37,Yes,3,34.23
E0349,45,Female,Bachelor,Finance,Auditor,23,Low,Medium,Yes,73619,78391,Modified,46,No,6,-10.47
E0350,52,Male,High School,Retail,Sales Associate,27,Low,Medium,Yes,43975,44890,Modified,46,No,4,-19.2
E0351,51,Other,PhD,IT,Data Analyst,26,High,Low,No,30162,29117,Unchanged,44,No,8,27.23
E0352,52,Other,High School,Marketing,Digital Marketer,29,Medium,Medium,Yes,37896,42936,Modified,47,No,6,-16.08
E0353,41,Female,Bachelor,Marketing,SEO Specialist,18,High,High,No,48681,55359,Replaced,52,Yes,3,0.76
E0354,48,Other,Bachelor,Finance,Accountant,25,Low,Medium,Yes,37927,39150,Modified,50,No,9,-12.32
E0355,42,Female,PhD,Manufacturing,Supervisor,19,Low,Medium,Yes,107465,108842,Modified,39,Yes,4,-4.39
E0356,42,Female,Bachelor,Retail,Cashier,19,Medium,High,No,58228,63832,Unchanged,51,Yes,5,-8.11
E0357,46,Other,PhD,Healthcare,Technician,20,Medium,Medium,Yes,59055,70287,Modified,35,No,4,-9.02
E0358,25,Male,Bachelor,Retail,Store Manager,2,Low,High,Yes,45352,48870,Unchanged,51,No,7,13.67
E0359,55,Other,Master,Retail,Sales Associate,30,Low,Medium,No,53481,55159,Modified,51,No,3,27.5
E0360,55,Female,Bachelor,Retail,Sales Associate,32,High,Medium,Yes,99184,104855,Modified,50,Yes,3,-11.54
E0361,23,Other,Master,Retail,Store Manager,0,Medium,Low,No,95633,110800,Unchanged,41,No,8,7.61
E0362,33,Female,Bachelor,Retail,Sales Associate,8,Medium,High,Yes,100202,103986,Unchanged,51,No,9,-16.88
E0363,42,Other,Bachelor,IT,DevOps Engineer,17,Medium,Low,No,104905,104806,Unchanged,49,No,7,25.41
E0364,36,Male,High School,Manufacturing,Supervisor,11,High,Medium,Yes,44939,42840,Modified,42,No,4,36.8
E0365,49,Other,PhD,Finance,Investment Analyst,26,Medium,High,No,59118,63005,Unchanged,37,No,6,-14.35
E0366,54,Male,Bachelor,Education,Administrator,31,High,Medium,No,71971,92051,Modified,52,Yes,5,2.32
E0367,40,Male,PhD,Retail,Cashier,14,Low,Medium,Yes,32551,31835,Modified,43,Yes,6,-14.36
E0368,58,Male,PhD,IT,Data Analyst,32,Medium,Medium,No,37239,42429,Modified,50,Yes,8,3.76
E0369,39,Other,PhD,IT,Software Engineer,16,Medium,Low,Yes,36971,40992,Unchanged,41,No,5,27.6
E0370,24,Male,PhD,Education,Professor,0,Low,Low,No,109473,106772,Unchanged,35,No,9,10.42
E0371,29,Male,Bachelor,Healthcare,Nurse,3,Low,High,No,47071,45791,Unchanged,40,No,8,6.42
E0372,40,Other,Bachelor,Retail,Sales Associate,18,Medium,Medium,No,92987,104323,Modified,35,No,9,-0.82
E0373,42,Other,Master,Marketing,Content Creator,16,Low,Low,No,86481,84309,Unchanged,39,No,3,32.92
E0374,24,Other,Master,Retail,Store Manager,2,Low,Low,Yes,56819,60108,Unchanged,39,Yes,5,33.42
E0375,49,Female,Bachelor,Education,Administrator,23,Low,Low,Yes,79416,85202,Unchanged,53,Yes,6,12.45
E0376,32,Other,Bachelor,Healthcare,Doctor,9,Low,Low,No,82142,86064,Unchanged,36,Yes,8,-1.16
E0377,24,Female,High School,Finance,Auditor,0,High,Low,No,42763,47691,Unchanged,35,Yes,7,-5.34
E0378,56,Other,Bachelor,Healthcare,Nurse,31,Low,Low,Yes,75096,79673,Unchanged,45,No,3,-8.52
E0379,44,Male,Bachelor,Finance,Auditor,22,Low,High,No,102516,109787,Unchanged,37,No,3,30.62
E0380,41,Other,High School,Finance,Auditor,15,Medium,Medium,No,117969,117677,Modified,49,Yes,9,21.18
E0381,27,Female,Master,Marketing,Digital Marketer,5,Medium,Low,Yes,68547,66364,Unchanged,37,No,6,30.22
E0382,46,Female,High School,Education,Administrator,20,Low,High,Yes,101906,108476,Unchanged,54,No,8,4.5
E0383,57,Female,PhD,Education,Administrator,32,High,Low,Yes,53952,67960,Unchanged,47,Yes,9,27.31
E0384,39,Other,Master,Retail,Store Manager,15,Low,Medium,Yes,116661,122565,Modified,36,Yes,8,13.63
E0385,59,Female,Master,Retail,Sales Associate,34,Medium,Low,No,116516,123972,Unchanged,48,Yes,5,2.82
E0386,41,Other,Master,Education,Administrator,19,High,High,No,38472,40505,Replaced,40,Yes,9,-18.37
E0387,43,Other,High School,Education,Administrator,21,Medium,High,No,83330,99315,Unchanged,53,Yes,3,29.56
E0388,49,Male,Master,Retail,Sales Associate,24,High,Low,Yes,105948,145963,Unchanged,53,No,9,23.6
E0389,35,Other,PhD,Marketing,Content Creator,9,Low,Low,Yes,109676,105316,Unchanged,43,No,3,-4.2
E0390,46,Male,Master,Finance,Investment Analyst,22,High,High,Yes,41240,40413,Modified,38,No,5,24.59
E0391,25,Male,High School,Healthcare,Technician,0,High,Medium,No,44849,53849,Modified,43,No,9,15.59
E0392,37,Other,Master,Retail,Store Manager,11,High,High,Yes,104813,133819,Modified,37,Yes,5,-17.92
E0393,42,Female,Master,Healthcare,Nurse,16,Medium,Low,Yes,80500,78543,Unchanged,46,Yes,3,-6.79
E0394,30,Female,Bachelor,Finance,Accountant,4,Medium,Low,Yes,76403,88670,Unchanged,35,No,7,-16.12
E0395,44,Female,PhD,IT,Software Engineer,19,Medium,Low,No,36581,37692,Unchanged,43,Yes,5,26.43
E0396,47,Female,High School,Finance,Auditor,22,High,High,No,118668,107079,Replaced,40,No,6,36.89
E0397,50,Male,PhD,Retail,Cashier,26,Medium,Low,Yes,58803,64855,Unchanged,38,Yes,8,-12.1
E0398,33,Female,High School,Retail,Sales Associate,7,High,High,No,38770,46188,Replaced,36,Yes,5,37.03
E0399,22,Other,PhD,Retail,Cashier,0,Low,High,Yes,56512,54023,Unchanged,42,Yes,5,16.24
E0400,22,Male,PhD,IT,DevOps Engineer,0,Low,Medium,Yes,105868,108085,Modified,48,No,5,17.35
E0401,41,Male,PhD,Finance,Auditor,19,High,Low,Yes,36796,41292,Unchanged,51,Yes,8,31.25
E0402,29,Other,Bachelor,Manufacturing,Supervisor,5,High,Low,No,46724,49673,Unchanged,44,Yes,5,-6.89
E0403,30,Other,PhD,IT,Software Engineer,4,Low,Medium,Yes,100448,104723,Modified,53,No,5,-13.17
E0404,34,Other,Master,Finance,Investment Analyst,10,Medium,Low,Yes,111554,115478,Unchanged,47,Yes,3,35.77
E0405,40,Other,High School,Manufacturing,Quality Inspector,15,Medium,High,No,108279,119245,Unchanged,50,Yes,3,-4.51
E0406,47,Male,High School,Manufacturing,Quality Inspector,22,Low,High,Yes,33321,35260,Unchanged,48,Yes,9,31.77
E0407,51,Female,High School,Healthcare,Nurse,25,Medium,High,Yes,96262,87807,Unchanged,52,No,4,32.3
E0408,25,Other,PhD,Healthcare,Doctor,3,High,Medium,Yes,54995,56173,Modified,42,No,6,-12.74
E0409,54,Male,High School,Manufacturing,Supervisor,29,High,Low,Yes,74409,73861,Unchanged,36,Yes,9,24.99
E0410,50,Male,PhD,Finance,Accountant,28,Medium,Medium,Yes,81649,95236,Modified,48,No,4,15.92
E0411,30,Male,High School,Retail,Sales Associate,8,High,Low,No,76619,69195,Unchanged,36,Yes,7,18.27
E0412,59,Female,PhD,Finance,Accountant,35,Medium,High,Yes,36031,43142,Unchanged,43,No,8,29.2
E0413,33,Male,High School,Education,Professor,9,High,Low,Yes,32282,35239,Unchanged,39,Yes,7,14.63
E0414,52,Female,High School,IT,DevOps Engineer,30,Low,Low,Yes,102982,110449,Unchanged,45,Yes,4,-15.96
E0415,57,Other,Master,Healthcare,Doctor,33,Medium,Low,Yes,66268,65115,Unchanged,46,Yes,4,-1.62
E0416,53,Female,High School,Finance,Investment Analyst,29,High,High,No,114162,150070,Replaced,42,Yes,5,35.0
E0417,53,Female,Bachelor,Education,Administrator,30,Low,High,No,96677,102075,Unchanged,41,No,4,21.3
E0418,49,Male,High School,Manufacturing,Quality Inspector,23,High,Low,No,111926,99116,Unchanged,35,Yes,9,33.41
E0419,41,Male,High School,IT,Data Analyst,17,Low,Medium,Yes,70379,70860,Modified,49,Yes,9,-19.6
E0420,48,Female,High School,Finance,Accountant,24,High,Medium,No,41120,49601,Modified,36,No,6,16.35
E0421,33,Male,Master,Education,Professor,11,Low,High,No,47438,49963,Unchanged,39,No,8,-11.57
E0422,45,Male,Master,Healthcare,Doctor,21,Medium,High,No,100188,101717,Unchanged,45,No,5,-17.66
E0423,27,Other,PhD,Manufacturing,Quality Inspector,3,Medium,High,Yes,83161,97300,Unchanged,44,Yes,6,-13.03
E0424,58,Male,Bachelor,Manufacturing,Supervisor,34,Low,Low,No,57734,58693,Unchanged,43,No,3,39.69
E0425,50,Male,High School,Education,Professor,24,Medium,High,Yes,50538,60056,Unchanged,47,No,8,3.37
E0426,25,Female,Master,Healthcare,Doctor,0,Low,High,Yes,33236,33956,Unchanged,47,No,8,11.94
E0427,44,Other,PhD,Education,Teacher,20,Low,High,No,94386,93947,Unchanged,53,No,4,-4.44
E0428,42,Female,High School,IT,Software Engineer,17,Medium,Medium,No,104027,119548,Modified,35,No,6,12.69
E0429,45,Male,Master,Retail,Store Manager,19,Medium,Medium,No,85778,81073,Modified,38,Yes,5,29.01
E0430,38,Other,PhD,Manufacturing,Quality Inspector,14,High,Medium,Yes,50219,49229,Modified,53,No,7,-0.45
E0431,42,Other,PhD,Finance,Accountant,17,High,High,No,110388,119807,Modified,53,Yes,9,12.58
E0432,48,Female,Master,Finance,Auditor,22,High,High,No,54842,55504,Modified,45,No,9,7.51
E0433,49,Male,Bachelor,Retail,Store Manager,23,Low,High,Yes,31207,30937,Unchanged,46,Yes,8,32.63
E0434,38,Male,Bachelor,Education,Administrator,14,High,Low,Yes,90011,98115,Unchanged,38,Yes,8,31.81
E0435,32,Other,Master,Healthcare,Doctor,10,Medium,High,Yes,109063,112593,Unchanged,53,Yes,4,16.35
E0436,38,Other,High School,Healthcare,Technician,14,Low,Medium,Yes,85220,93495,Modified,53,No,9,4.46
E0437,25,Male,PhD,Finance,Auditor,0,High,Medium,Yes,83410,76760,Modified,54,Yes,7,-13.44
E0438,38,Female,PhD,Retail,Cashier,16,Medium,High,No,92320,91353,Unchanged,40,No,5,-5.58
E0439,26,Female,Master,Education,Professor,0,Medium,Medium,No,55518,60402,Modified,50,No,4,35.58
E0440,53,Other,PhD,Retail,Store Manager,27,Low,Medium,No,35845,37938,Modified,44,Yes,8,21.55
E0441,42,Male,High School,Manufacturing,Supervisor,17,High,Medium,No,41944,40570,Modified,49,No,5,-7.36
E0442,40,Other,Master,Finance,Accountant,17,High,High,No,40503,56574,Replaced,41,No,5,-14.61
E0443,22,Male,High School,Healthcare,Technician,0,High,Medium,No,62792,74078,Modified,47,Yes,7,-15.86
E0444,30,Other,High School,Finance,Accountant,8,Medium,Low,No,50131,55645,Unchanged,43,Yes,4,-13.74
E0445,35,Other,Bachelor,Healthcare,Technician,10,Medium,Medium,Yes,38605,35028,Modified,42,No,5,-1.63
E0446,35,Female,Bachelor,Finance,Investment Analyst,10,High,High,No,91388,125074,Replaced,53,Yes,5,-15.66
E0447,59,Female,PhD,Finance,Accountant,36,Low,High,No,110807,107143,Unchanged,50,No,8,30.52
E0448,23,Other,PhD,Finance,Investment Analyst,0,Medium,Low,No,76092,83705,Unchanged,36,Yes,9,-7.33
E0449,24,Male,PhD,Healthcare,Technician,0,High,Low,Yes,53782,58399,Unchanged,43,No,8,-6.44
E0450,34,Other,Bachelor,Retail,Sales Associate,8,Medium,Low,No,91202,99806,Unchanged,51,No,9,-12.62
E0451,44,Male,High School,Finance,Auditor,21,High,High,No,110905,143384,Modified,54,Yes,4,13.28
E0452,35,Female,Bachelor,Marketing,SEO Specialist,12,Medium,Low,Yes,46237,53022,Unchanged,38,No,7,28.24
E0453,44,Other,Bachelor,Manufacturing,Quality Inspector,21,High,Low,No,104763,115031,Unchanged,52,No,4,-2.94
E0454,32,Female,Master,Retail,Cashier,10,High,Medium,No,109563,114106,Modified,51,No,4,-13.84
E0455,50,Other,Bachelor,Finance,Investment Analyst,27,Medium,High,Yes,80961,79572,Unchanged,52,No,3,22.42
E0456,27,Other,High School,IT,Data Analyst,1,Medium,Low,Yes,110811,124359,Unchanged,45,Yes,3,-1.02
E0457,22,Female,High School,IT,Data Analyst,0,Medium,Medium,Yes,62402,66738,Modified,38,No,6,31.99
